ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
000662.SZ,SZSE,迟晨,陈雪梅,迟晨,109309.7734,19960918,广西,梧州市,www.txgis.com,master@teamaxsc.com;txzhcs@163.com,37
002653.SZ,SZSE,王俊民,范秀莲,王萌,107447.962,20050826,西藏,山南市,www.haisco.com,wangm@haisco.com;haisco@haisco.com;gy@haisco.com,3552
000158.SZ,SZSE,肖荣智,应华江,池俊平,159861.6721,19981229,河北,石家庄市,www.csbmkj.com,chshgf@heinfo.net;chijunp52@sohu.com;ally0629@sohu.com,5084
000159.SZ,SZSE,丁治平,丁治平,李润起,48068.5993,19990328,新疆,乌鲁木齐市,www.xjgjsy.com,zqb@xjgjsy.com,295
000301.SZ,SZSE,缪汉根,缪汉根,王俊,483486.3866,19980716,江苏,苏州市,www.jsessh.com,cesm2000@126.com;jun.wang@jsessh.com;tzzgx@jsessh.com,15931
000400.SZ,SZSE,张旭升,任志航,万桂龙,100832.7309,19961226,河南,许昌市,www.xjgc.com,gszl@xjgc.com;xjdqzqb@163.com,5383
000555.SZ,SZSE,郭为,李鸿春,刘伟刚,97038.1273,19961118,广东,深圳市,www.dcits.com,dcits-ir@dcits.com,10209
000556.SZ,SZSE,林争晖,林争晖,张傲雪,24871.8128,19890127,海南,海口市,,sed@nyshipping.com.cn,22
000557.SZ,SZSE,何旭东,陈存兵,刘登昭,145837.4735,19940218,宁夏,银川市,www.xbcy.nx.cn,,1136
000558.SZ,SZSE,刘晓亮,刘晓亮,邹玮,128922.3949,19880331,浙江,杭州市,www.lander.com.cn,gufen@zjlander.com;lyzy000558@126.com,168
000559.SZ,SZSE,管大源,李平一,许小建,330379.1344,19940108,浙江,杭州市,www.wxqc.com.cn,wxqc@wanxiang.com.cn;xuxiaojian@wxqc.cn,8274
000560.SZ,SZSE,谢勇,谢勇,解萍,235550.0851,19921130,云南,昆明市,000560.5i5j.com,xieping@5i5j.com;000560@5i5j.com;liyajun@5i5j.com,47864
000663.SZ,SZSE,黄宜光,邱小明,刘翔晖,33668.3929,19940106,福建,三明市,www.yonglin.com,info@yonglin.com;stock@yonglin.com;stock0663@163.com,2077
000665.SZ,SZSE,张建红,曾文,赵洪涛,98188.3523,19910205,湖北,武汉市,www.hrtn.net,hbsgdwl@163.com;hbgddongmiban@163.com,7855
000666.SZ,SZSE,吴旭东,毛发青,叶雪华,70413,19960329,北京,北京市,www.jwgf.com,jwgf@jwgf.com;jwzd@jwgf.com,8084
000667.SZ,SZSE,刘道明,何飞,冯娴,246698.8633,19961017,云南,昆明市,www.000667.com,IR@000667.com,3591
000668.SZ,SZSE,王征,王焕新,谢高,14684.189,19920808,上海,上海市,www.rongfengholding.com,ir@rongfengholding.com;xiegao12345@126.com;rfholding_xg@126.com,166
002117.SZ,SZSE,王爱先,史建中,齐利国,54566.6421,19960325,山东,济南市,www.tungkong.com.cn,Qi-liguo@tungkong.com.cn;Ruan-yongcheng@tungkong.com.cn;dggf@tungkong.com.cn,1746
002462.SZ,SZSE,续文利,续文利,王新侠,29170.712,19970422,北京,北京市,www.cachet.com.cn,cachet@cachet.cn;wangxinxia@cachet.cn;joylelefuwa@163.com;wangwending@cachet.cn,2960
000001.SZ,SZSE,谢永林,胡跃飞,周强,1940591.82,19871222,广东,深圳市,www.bank.pingan.com,PAB_db@pingan.com.cn,34204
000002.SZ,SZSE,郁亮,祝九胜,朱旭,1161773.22,19840530,广东,深圳市,www.vanke.com,ir@vanke.com;peterluk@vanke.com,133455
000003.SZ,SZSE,马钟鸿,马钟鸿,张雪妮,40012.0286,19880310,广东,深圳市,,Regintian@163.com,124
000402.SZ,SZSE,高靓,吕洪斌,张晓鹏,298892.9907,19960618,北京,北京市,www.jrjkg.com.cn,investors@jrjkg.com,3867
000403.SZ,SZSE,黄灵谋,朱光祖,赵玉林,49243.4666,19950522,山西,太原市,,ir@slbiop.com,875
000404.SZ,SZSE,杨秀彪,张勤建,史强,69599.5979,19960613,江西,景德镇市,www.hua-yi.cn,hyzq@hua-yi.cn;wanghq@hua-yi.cn;shiqiang@hua-yi.cn,7802
000405.SZ,SZSE,张剑波,周天亮,周天亮,30686.8102,19870417,广东,珠海市,,morning_zhou@163.com,14
000401.SZ,SZSE,孔庆辉,,刘宇,134752.2914,19940508,河北,唐山市,www.jdsn.com.cn,zqb@jdsn.com.cn,24153
000406.SZ,SZSE,薛万东,周长江,迟中东,36402.7608,19930508,山东,东营市,www.sydm.com.cn,zqyw@sydm.com.cn,3835
000407.SZ,SZSE,王鹏,杜以宏,杜以宏,88008.4656,19940511,山东,济南市,www.vicome.com,sd000407@sina.com,2121
000561.SZ,SZSE,宋涛,李培峰,王文刚,60469.2321,19920815,陕西,宝鸡市,www.fenghuo.cn,sxfh769@163.com;tingtyang@163.com,2894
000562.SZ,SZSE,冯戎,冯戎,阳昌云,397240.8332,19930525,新疆,乌鲁木齐市,www.hysec.com,hyzq@hysec.com,5347
000563.SZ,SZSE,薛季民,姚卫东,王维华,396401.2846,19850105,陕西,西安市,www.siti.com.cn,sgtdm@siti.com.cn,639
000564.SZ,SZSE,杜小平,韩玮,杜璟,598200.4024,19961205,陕西,西安市,www.gongxiaodaji.com,000564@ccoop.com.cn;dujin@ccoop.com.cn;hfang_zhang@ccoop.com.cn;li.zh3@hnair.com,4845
000565.SZ,SZSE,张伟林,魏雪峰,张伟林,43359.222,19920622,重庆,重庆市,www.sanxia.com,sxyq000565@126.com;sxyq000565@163.com;sxyljw@sina.com;171807484@qq.com,915
000669.SZ,SZSE,王议农,王议农,焦玉文,68040.8797,19850211,吉林,吉林市,www.spjhe.com,jyw000669@163.com;ym33133@126.com;jhkg669@163.com,2866
000670.SZ,SZSE,张韵,张韵,王芳,81662.736,19930222,湖北,荆州市,www.infotm.com,infotm@infotm.com,44
000671.SZ,SZSE,林腾蛟,朱荣斌,徐慜婧,412036.1855,19910812,福建,福州市,www.yango.com.cn,000671@yango.com.cn;sunshine000671@163.com,9676
000672.SZ,SZSE,俞锋,俞锋,瞿辉,81361.9871,19970306,甘肃,白银市,www.sfsn.cn,sfsn123@sina.com;quhui123@sina.com;sfsn672@163.com,2394
000673.SZ,SZSE,王玺锭,王玺锭,陆邦一,79155.0442,19970117,山西,大同市,www.sz000673.com,dddf@sz000673.com;dtsnzqb@126.com;zhaoyusi@sz000673.com;lubangyi@sz000673.com,341
000004.SZ,SZSE,黄翔,黄翔,黄冰夏,16505.2625,19860505,广东,深圳市,www.sz000004.cn,gnkjsz@163.com;jyz6187@qq.com;xuliruan@hotmail.com,251
000005.SZ,SZSE,丁芃,郑列列,罗晓春,105853.6842,19890508,广东,深圳市,www.fountain.com.cn,fountain@sfc.com.cn;xiaochun@sfc.com.cn,680
000006.SZ,SZSE,赵宏伟,李伟,杜汛,134999.5046,19890525,广东,深圳市,www.zhenye.com,szzygp@126.com,385
000007.SZ,SZSE,陆波,陆波,陈伟彬,34644.8044,19830311,广东,深圳市,www.sz000007.com,stock0007@126.com;867904718@qq.com,84
000008.SZ,SZSE,王志全,钟岩,侯小婧,278079.5346,19891011,北京,北京市,www.shenzhou-gaotie.com,houxiaojing@vip.163.com;dongmi@shenzhou-gaotie.com,2618
000408.SZ,SZSE,曹邦俊,肖瑶,曹东林,199377.9522,19960625,青海,海西蒙古族藏族自治州,www.zanggegf.com,zgjf000408@163.com;cdl_000408@163.com,1707
000409.SZ,SZSE,张宝才,尤加强,刘波,51093.1158,19930302,山东,济南市,dkgf.ykjt.cn,stock000409@126.com,1450
000410.SZ,SZSE,车欣嘉,董凌云,张天右,168403.5944,19930520,辽宁,沈阳市,www.smtcl.com,smtcl@smtcl.com;smtcl410@smtcl.com,7965
000411.SZ,SZSE,姜巨舫,应徐颉,谭江,24893.9935,19951214,浙江,杭州市,www.intmedic.com,qiuli@sinochem.com;qiuli000411@163.com;tanjiang2009@foxmail.com,2740
000412.SZ,SZSE,高超,张振华,周刚,28896.1676,19930628,吉林,长春市,,ccbfwh@sohu.com,
000413.SZ,SZSE,郭轩,陈英,王庆,573025.0118,19921226,河北,石家庄市,www.dongxuguangdian.com.cn,bs@bseg.cn;wangqing@dongxu.com;dxgd@dongxu.com;wangqingfei@dongxu.com,4986
000566.SZ,SZSE,程爱民,刘悉承,李日萌,133597.9264,19921230,海南,海口市,www.haiyao.com.cn,000566@haiyao.com.cn,2588
000567.SZ,SZSE,王广西,王岩玲,梁译之,64113.8926,19870302,海南,海口市,www.000567.com,haide@hd-amc.cn;liaoxuwen@hd-amc.cn;liangyizhi@hd-amc.cn,58
000568.SZ,SZSE,刘淼,林锋,王洪波,146475.2476,19950503,四川,泸州市,www.lzlj.com,lzlj@lzlj.com;dsb@lzlj.com,3228
000569.SZ,SZSE,李赤波,王政,舒联明,75431.3951,19890518,四川,绵阳市,www.cssc.com.cn,cctg@cssc.com.cn,7277
000570.SZ,SZSE,史新昆,张新,何建江,56137.4326,19940505,江苏,常州市,www.changchai.com.cn,cctqm@public.cz.js.cn;cchjj@changchai.com,3010
002100.SZ,SZSE,杨焰,成辉,郭运江,107513.4941,20001228,新疆,乌鲁木齐市,www.tcsw.com.cn,tcsw@tcsw.com.cn;xj_gyj@163.com,2922
300080.SZ,SZSE,王安乐,周志民,常兴华,202406.1798,19971104,河南,开封市,www.ycne.com.cn,zqb@ycne.com.cn;ycne@ycne.com.cn,3389
002101.SZ,SZSE,黎柏其,徐飞跃,莫劲刚,53006.3366,20001222,广东,肇庆市,www.ght-china.com,mjg@ght-china.com;tml@ght-china.com,7666
002099.SZ,SZSE,孙杨,孙杨,许华青,161871.5253,19980507,浙江,台州市,www.hisoar.com,stock@hisoar.com,3294
000009.SZ,SZSE,陈政立,陈政立,郭山清,257921.3965,19901008,广东,深圳市,www.chinabaoan.com,zgbajt@163.net,13239
000010.SZ,SZSE,陈飞霖,周成斌,念保敏,81985.4713,19890109,广东,深圳市,www.eco-beauty.cn,IR@eco-beauty.cn,339
000011.SZ,SZSE,刘声向,王航军,范维平,59597.9092,19830117,广东,深圳市,www.szwuye.com.cn,000011touzizhe@szwuye.com.cn;000011touzizhe@163.com,7769
000012.SZ,SZSE,陈琳,王健,杨昕宇,307069.2107,19840910,广东,深圳市,www.csgholding.com,securities@csgholding.com,10454
000013.SZ,SZSE,厉怒江,阮克竖,刘渝敏,30335.4979,19880920,广东,深圳市,,spec@sina.com,197
000014.SZ,SZSE,陈勇,胡月明,王凡,20170.5187,19870727,广东,深圳市,www.shahe.cn,wf000014@163.com,154
000015.SZ,SZSE,宿南南,马骧,宿南南,159876.1067,19880408,广东,深圳市,,jiangxiaoan@szzhgroup.com,322
000415.SZ,SZSE,金川,马伟华,王景然,618452.1282,19930830,新疆,乌鲁木齐市,www.bohaileasing.com,000415@bohaileasing.com;jr.wang1@bohaileasing.com;jiawei-wang@bohaileasing.com,652
000416.SZ,SZSE,余政,陈家华,张颖,53187.1494,19791228,山东,青岛市,www.mskg.com.cn,sz000416@163.com;wangcf@mskg.com.cn;zhangy@mskg.com.cn,50
000417.SZ,SZSE,刘浩,王浩,杨志春,77988.42,19960729,安徽,合肥市,www.hfbh.com.cn,Yangzhichun140484@163.com;lixiaobo333@aliyun.com;hfbhdl@mail.hf.ah.cn,9561
000418.SZ,SZSE,方洪波,陆剑峰,周斯秀,63248.7764,19931129,江苏,无锡市,www.littleswan.com,ir@littleswan.com.cn,11459
000419.SZ,SZSE,周兆达,周兆达,杨格艺,54358.2655,19960810,湖南,长沙市,www.e-tongcheng.com,wqm0708@263.net;gege1608@126.com;tc-group@e-tongcheng.com,2807
000571.SZ,SZSE,王磊,马鸿瀚,任春雨,81406.4,19921230,海南,海口市,www.sundiro.com,limiao@sundiro.com;renchunyu@sundiro.com;wangyan@sundiro.com,3558
000572.SZ,SZSE,孙忠春,孙忠春,刘锐,164463.6426,19930126,海南,海口市,www.haima.com,000572@haima.com;xier@haima.com,3655
000573.SZ,SZSE,周明轩,周明轩,鄢国根,63828.0604,19920508,广东,东莞市,www.winnerway.com.cn,0573@21cn.com,267
000576.SZ,SZSE,施永晨,施永晨,司景喆,44286.1324,19930415,广东,江门市,www.gdganhua.com,gdganhua@126.com;ganhuashawei@126.com;gjp@gdganhua.com;sjz@gdganhua.com,232
000578.SZ,SZSE,安平绥,李小松,吴文好,306761.5959,19950217,青海,海西蒙古族藏族自治州,www.qhyhgf.com,yhjtdsh@126.com,9925
002073.SZ,SZSE,何宁,官炳政,鲁丽娜,93398.6674,20001231,山东,青岛市,www.mesnac.com,info@mesnac.com;luln@mesnac.com;sunzh@mesnac.com,2626
002154.SZ,SZSE,吴志泽,吴志泽,谢海静,121761.1874,20010620,浙江,温州市,www.bxn.com\www.baoxiniao.com.cn,stock@baoxiniao.com,7683
002086.SZ,SZSE,车轼,车轼,朱开星,75635,20011219,山东,烟台市,www.dfhy.cc,zhukaixing99@163.com;sddfhy@126.com;dfhy@dfhy.cc,1215
002119.SZ,SZSE,郑康定,郑康良,杜云丽,37528.4,19920629,浙江,宁波市,www.kangqiang.com,board@kangqiang.com,936
002200.SZ,SZSE,王东,申毅,谭仁力,18413.289,20010807,云南,昆明市,www.yt-eco.com,trl777@163.com;ytst002200@vip.163.com;tanrl@yt-eco.com,359
000016.SZ,SZSE,刘凤喜,周彬,吴勇军,240794.5408,19801001,广东,深圳市,www.konka.com,szkonka@konka.com,19286
000017.SZ,SZSE,李海,李海,孙龙龙,55134.7947,19840824,广东,深圳市,www.cbc.com.cn,dmc@szcbc.com,59
000018.SZ,SZSE,陈略,陈略,孙羽,169824.5011,19840427,四川,内江市,www.sgwde.com,000018sz@sina.com,237
000019.SZ,SZSE,祝俊明,胡翔海,陈小华,115253.5254,19810730,广东,深圳市,www.slkg1949.com,szch@slkg1949.com;chenky@slkg1949.com;liumy@slkg1949.com;000019@slkg1949.com,1189
000420.SZ,SZSE,宋德武,金东杰,徐建国,197070.6656,19881109,吉林,吉林市,www.jlcfc.com,jlhx@jlcfc.com;xjg6806@163.com;xxp9410@qq.com,5520
000421.SZ,SZSE,李祥,周伟,徐宁,57264.6934,19920710,江苏,南京市,www.nj-public.com,securities@nj-public.com,3412
000422.SZ,SZSE,卞平官,郭锐,强炜,89786.6712,19930906,湖北,宜昌市,www.hbyh.cn,qw5649@vip.sina.com;mailliyuhan@163.com;1527645881@qq.com,8401
000423.SZ,SZSE,高登锋,高登锋,吴怀峰,65402.1537,19940604,山东,聊城市,www.dongeejiao.com,wuhf@dongeejiao.com;fuyan@dongeejiao.com;www.dongeejiao.com,4952
000425.SZ,SZSE,王民,陆川,费广胜,783366.843,19931215,江苏,徐州市,www.xcmg.com\xgjx.xcmg.com,zqb@xcmg.com;fgs@xcmg.com,14449
000581.SZ,SZSE,王晓东,徐云峰,周卫星,100895.057,19881027,江苏,无锡市,www.weifu.com.cn,Web@weifu.com.cn;wfjt@public1.wx.js.cn,5441
000582.SZ,SZSE,韦韬,陈斯禄,何典治,163461.6854,19960807,广西,北海市,www.bbwport.cn,bbwg@bbwport.com;hedz@bbwport.co;huangqing@bbwport.com,7197
000583.SZ,SZSE,郑兴光,郑兴光,邱华,23165.6194,19870506,四川,自贡市,,tprj@topgroup.com,12
000584.SZ,SZSE,乔徽,乔徽,王妍,76093.7577,19911010,江苏,无锡市,www.hgzngroup.com,ylkgdsb@163.com,1013
000585.SZ,SZSE,祝捷,,丁继实,87337,19980513,海南,海口市,www.nee.com.cn,nee@nee.com.cn;nemm585@sina.com;gs306411@hnair.com;dbdqdshbgs@hnair.com,162
002190.SZ,SZSE,石晓卿,黄绍浒,程雁,35872.9343,20001206,四川,成都市,www.cac-citc.com,stock@cac-citc.cn,1124
002191.SZ,SZSE,侯旭东,侯旭东,李晓华,146487.045,19961014,广东,深圳市,www.jinjia.com,jjcp@jinjia.com,5009
002060.SZ,SZSE,谢彦辉,卢大鹏,林广喜,120226.2058,20011227,广东,广州市,www.gdsdej.com,ysd002060@vip.163.com;lgxi-0731@163.com,4220
300477.SZ,SZSE,刘泽刚,韦强,张舒,83297.5698,19970415,北京,北京市,www.hezong-tech.com,chendexiang@chinahezong.com;zhangshu@chinahezong.com;wangping@chinahezong.com,1594
000021.SZ,SZSE,周剑,郑国荣,李丽杰,147125.9363,19850704,广东,深圳市,www.kaifa.cn,stock@kaifa.cn,29676
001872.SZ,SZSE,白景涛,张翼,黄传京,192236.5124,19900719,广东,深圳市,www.cmp1872.com,cwh@cndi.com;cmpir@cmhk.com,15060
000023.SZ,SZSE,林宏润,林宏润,刘耿豪,13875.624,19841116,广东,深圳市,www.sztiandi.com,std000023@vip.163.com,1080
000024.SZ,SZSE,孙承铭,许永军,刘宁,257595.0754,19900919,广东,深圳市,www.cmpd.cn,cmpdir@cmhk.com,16720
000020.SZ,SZSE,李中秋,李中秋,牛卓,28316.1227,19811208,广东,深圳市,www.hwafa.com.cn,huafainvestor@126.com.cn,998
000025.SZ,SZSE,富春龙,吕航,祁鹏,43105.832,19861110,广东,深圳市,www.tellus.cn,sunbl@tellus.cn;ir@tellus.cn,325
000428.SZ,SZSE,杨国平,,刘胜,101892.6,19960803,湖南,长沙市,www.huatian-hotel.com,resv@huatian-hotel.com;huatianzqb@163.com,4450
000429.SZ,SZSE,郑任发,汪春华,杨汉明,209080.6126,19970102,广东,广州市,www.gpedcl.com,139221590@qq.com;ygs@gdcg.cn;fengxw2007@163.com;Hmy69@126.com,2154
000430.SZ,SZSE,赵文胜,陈琛,金鑫,40481.7686,19921217,湖南,张家界市,www.zjjlyjt.com,zjj000430@sina.com,1118
000426.SZ,SZSE,吉兴业,吉兴军,孙凯,183719.2219,19960823,内蒙古,赤峰市,www.nmxyky.com,nmxyky@vip.sina.com;sunkai5611@vip.sina.com;shangjianan@sina.cn,332
000498.SZ,SZSE,王振江,林存友,赵明学,135077.3637,19940110,山东,济南市,www.sdlqgf.com,sdlq000498@163.com;1070986435@qq.com,10394
000501.SZ,SZSE,陈军,秦琴,李轩,76899.2731,19911102,湖北,武汉市,www.wushang.com.cn,wushanggroupl@public.wh.hb.cn;xuanl528@163.com;zhangyuan.613@163.com,9376
000586.SZ,SZSE,何波,何波,张轩,19344,19940304,四川,成都市,www.schy.com.cn,sz000586@126.com;xuanzhang24@163.com,742
000587.SZ,SZSE,朱要文,,朱要文,212374.933,19960205,黑龙江,伊春市,www.goldzb.com,jinye000587@163.com,118
000588.SZ,SZSE,陈坚,陈坚,文耿,39892.4769,19880628,广东,潮州市,www.gdkingman.com,wengeng@gdgsgk.com,237
000589.SZ,SZSE,黄舸舸,何宇平,蒋大坤,79758.9304,19960129,贵州,贵阳市,www.gztyre.com,jiang_dk@sina.com;dmc@gztyre.com;248136035@qq.com;chenyingying@gtc.com.cn,6052
000590.SZ,SZSE,焦祺森,冯雪,曹定兴,23947.1267,19931112,湖南,衡阳市,www.guhan.com,stocks@guhan.com;Webmaster@guhan.com,1336
002112.SZ,SZSE,谢伟世,俞尚群,谢伟世,20160,20011229,浙江,台州市,www.sanbian.cn,sbkj002112@163.com,641
002041.SZ,SZSE,王龙祥,颜理想,原绍刚,88000,20001208,山东,烟台市,www.sddhzy.com,denghai@sddhzy.com;dmb@sddhzy.com,755
300150.SZ,SZSE,牛俊杰,牛俊杰,朱江滨,58510.6053,19990503,北京,北京市,www.c-real.com.cn,ireal@c-real.com.cn,909
002037.SZ,SZSE,安胜杰,魏彦,王丽春,48762.5309,20020718,贵州,贵阳市,www.gzjiulian.com,wlc-jl-6751504@163.com;jiulianfz@163.com,8019
000026.SZ,SZSE,黄勇峰,陈立彬,潘波,42812.4881,19900330,广东,深圳市,www.fiytagroup.com,investor@fiyta.com.cn,4994
000027.SZ,SZSE,熊佩锦,李英峰,周朝晖,475738.9916,19930821,广东,深圳市,www.sec.com.cn,ir@sec.com.cn,6935
000028.SZ,SZSE,林兆雄,林兆雄,陈常兵,42812.6983,19860802,广东,深圳市,www.szaccord.com.cn,gyyz0028@sinopharm.com;gyyzinvestor@sinopharm.com,27247
000029.SZ,SZSE,刘征宇,唐小平,唐小平,101166,19860719,广东,深圳市,www.sfjt.com.cn,spg@163.net;tangxiaoping0086@126.com,1925
000503.SZ,SZSE,贾岩燕,李永华,肖琴,89882.2204,19870828,海南,海口市,www.crhms.cn,ir@crhms.cn,1157
000504.SZ,SZSE,胡荣尚,游昌乔,陈勇,31157.3901,19911018,湖南,长沙市,www.nhbiogroup.com,chenyong@nhbiogroup.com;nhsw@nhbiogroup.com;zhubw@nhbiogroup.com,351
000505.SZ,SZSE,李少陵,王春立,关颖,72695.0251,19880322,海南,海口市,,JLKG@vip.163.com;1124387865@qq.com;gaodeqiu_jl@163.com,2971
000506.SZ,SZSE,卢涛,,孙铁明,92901.7761,19880511,山东,济南市,www.sdzr.com,zhongruntouzi@126.com;zhongrun_ziyuan@163.com,1500
000502.SZ,SZSE,金志峰,王斌,王斌,18481.9607,19890918,广东,广州市,www.000502.cn,lvj@000502.cn;ljkgdmb@163.com,133
000591.SZ,SZSE,曹华斌,张会学,张蓉蓉,300709.8032,19930412,重庆,重庆市,www.cecsec.cn,cecsec@cecsec.cn,1824
000592.SZ,SZSE,刘平山,王志明,李茜,193178.0892,19930908,福建,福州市,www.000592.com,zhongfu@000592.com;lixi@000592.com;chenxi@000592.com,1127
000593.SZ,SZSE,丁立国,刘强,郑蜀闽,35863.1009,19940101,四川,成都市,www.dtrq.com,sz000593@163.com;db_dtrq@163.com;wqd4891@sina.com,1090
000594.SZ,SZSE,邓小壮,邓小壮,邓小壮,149377.1892,19950430,天津,天津市,www.guotiekonggu.com,gtkg000594@126.com,146
000595.SZ,SZSE,王静波,杜建文,吴文渊,76427.925,19960413,宁夏,银川市,www.nxz.com.cn,nxz@nxz.com.cn;icoco8891@126.com;btsy000595@126.com;13811958562@163.com,1335
000596.SZ,SZSE,梁金辉,周庆伍,叶长青,50360,19990305,安徽,亳州市,www.gujing.com,gjzqb@gujing.com.cn,9681
002046.SZ,SZSE,朱峰,陈锋,赵祥功,52434.9078,20011209,河南,洛阳市,www.sinomach-pi.cn,stock@sinomach-pi.com,1723
300803.SZ,SZSE,陈宽余,陈宽余,孙鸣,40499.9999,20010428,北京,北京市,www.compass.cn,compass@mail.compass.com.cn,1338
300179.SZ,SZSE,方海江,方海江,刘海兵,49432.8999,19970305,河南,郑州市,www.sf-diamond.com,sr@sf-diamond.com,515
000031.SZ,SZSE,周政,曹荣根,宋冰心,428631.3339,19931008,广东,深圳市,www.grandjoy.com,cofco-property@cofco.com,9462
000032.SZ,SZSE,刘桂林,徐效臣,钟彦,41321.9661,19931204,广东,深圳市,www.sedind.com,sed@sedind.com,433
000033.SZ,SZSE,苏从跃,苏从跃,杜明丽,42972.0035,19900308,广东,深圳市,www.szcphotel.com,szcphotel@163.com,149
000034.SZ,SZSE,郭为,郭为,刘昕,65407.0434,19820601,广东,深圳市,www.digitalchina.com,dcg-ir@digitalchina.com,4070
000030.SZ,SZSE,张丕杰,甘先国,王晓平,181055.2111,19881006,吉林,长春市,www.fawer.com.cn,000030@fawer.com.cn,7445
000507.SZ,SZSE,黄志华,黄志华,薛楠,93042.4895,19860620,广东,珠海市,www.0507.com.cn,zph916@163.com,2420
000508.SZ,SZSE,郑修建,,郑中安,55956.42,19920121,海南,海口市,,,
000509.SZ,SZSE,吴奕中,吴奕中,吴胜峰,82548.3117,19901018,四川,南充市,,DB000509@163.com,62
000510.SZ,SZSE,刘江东,彭朗,侯晓勤,60918.2254,19920418,四川,德阳市,www.xjinlu.cn,scjinlugroup@163.com;lrong1984@163.com;hxq199@163.com,2485
000511.SZ,SZSE,黄炜彬,尉文平,黄源,115483.2011,19891214,辽宁,沈阳市,www.ene-carbon.com,xtxc@ene-carbon.com,82
000513.SZ,SZSE,朱保国,唐阳刚,杨亮,94358.5025,19850126,广东,珠海市,www.livzon.com.cn,yangliang2014@livzon.com.cn;LIVZON_GROUP@livzon.com.cn;yedelong@livzon.com.cn,8020
000597.SZ,SZSE,郭启勇,周凯,蔡洋,135070.2476,19930610,辽宁,沈阳市,www.nepharm.com.cn,dshbgs@nepharm.com.cn,7826
000598.SZ,SZSE,李本文,杨磊,赵璐,298621.8602,19960526,四川,成都市,www.cdxrec.com,xrec000598@cdxrec.com,3912
000599.SZ,SZSE,柴永森,苏明,刘兵,82225.9233,19960424,山东,青岛市,www.doublestar.com.cn,gqb@doublestar.com.cn,4648
000600.SZ,SZSE,王双海,王剑峰,孙原,179162.6376,19940118,河北,石家庄市,www.jei.com.cn,jei@jei.com.cn,4540
000601.SZ,SZSE,陈来泉,肖南贵,胡启金,108055.1669,19930614,广东,韶关市,www.shaoneng.com.cn/www.sn0601.com,shaonenggf@163.com,4962
000602.SZ,SZSE,肖创英,綦守荣,潘广洲,100914.8298,19930408,广东,潮州市,,lnkk@luneng.com,2318
002038.SZ,SZSE,徐明波,徐明波,梁淑洁,102735,19941224,北京,北京市,www.slpharm.com.cn,slpharm@slpharm.com.cn;lsj@slpharm.com.cn;zhaoxia@slpharm.com.cn,730
002074.SZ,SZSE,李缜,李缜,王成奎,128054.4489,19950123,安徽,合肥市,www.gotion.com.cn,xuguohong@gotion.com.cn;wangchengkui@gotion.com.cn;gxgk@gotion.com.cn,7947
002062.SZ,SZSE,郑宏舫,李剑彤,吴谷华,110250,19941229,浙江,宁波市,www.chinahongrun.com,wuguhua@chinahongrun.com;hrir@chinahongrun.com;chenjie@chinahongrun.com,2163
000035.SZ,SZSE,严圣军,曹德标,陆平,252377.7297,19841231,江苏,南通市,www.ctyi.com.cn,tyhb@ctyi.com.cn;lp@ctyi.com.cn;cy@ctyi.com.cn,44798
